step,time,KE,PE,E_total,E_per_atom
13110,65.55,96.63513942362285,-619.2262971847791,-522.5911577611563,-4.838807016307003
13120,65.6,103.17863009788933,-625.789920244221,-522.6112901463316,-4.838993427280848
13130,65.65,102.10689449680318,-624.7061603298104,-522.5992658330072,-4.838882091046362
13140,65.7,101.27634559707901,-623.8663805150585,-522.5900349179794,-4.838796619610921
13150,65.75,106.99045519956339,-629.5951166720255,-522.6046614724621,-4.8389320506709455
13160,65.8,99.09534241784029,-621.6994732110248,-522.6041307931846,-4.838927136973932
13170,65.85,99.45460932257367,-622.0556021294636,-522.60099280689,-4.838898081545278
13180,65.9,109.41672763410203,-632.0177197287006,-522.6009920945986,-4.838898074949987
13190,65.95,100.41538211872556,-623.0225547949043,-522.6071726761787,-4.838955302557211
13200,66.0,92.73363765483828,-615.3488226733543,-522.6151850185161,-4.839029490912186
13210,66.05,103.65950492681864,-626.3014688633386,-522.64196393652,-4.839277443856667
13220,66.1,91.35735785052815,-613.9284116113957,-522.5710537608676,-4.838620868156181
13230,66.15,91.70566032417484,-614.2948976052659,-522.5892372810911,-4.838789234084176
13240,66.2,97.78413075723365,-620.3977692421546,-522.6136384849209,-4.839015171156675
13250,66.25,91.55403866609623,-614.1507728217741,-522.596734155678,-4.838858649589611
13260,66.3,97.62651540257885,-620.2398651619072,-522.6133497593283,-4.8390124977715585
13270,66.35,93.66288508816659,-616.2492212243966,-522.58633613623,-4.838762371631759
13280,66.4,99.60535632477173,-622.2189913630515,-522.6136350382798,-4.839015139243331
13290,66.45,95.12143820814978,-617.6985038433177,-522.5770656351679,-4.838676533658962
13300,66.5,98.34951029686503,-620.9510645488335,-522.6015542519685,-4.83890328011082
13310,66.55,101.2677760138711,-623.8709013483366,-522.6031253344655,-4.838917827170977
13320,66.6,108.67289643096905,-631.2826683455563,-522.6097719145873,-4.838979369579512
13330,66.65,102.6391090831727,-625.2175384828711,-522.5784293996984,-4.838689161108318
13340,66.7,100.4057311547792,-623.0157258285531,-522.6099946737738,-4.838981432164572
13350,66.75,89.5438416913833,-612.1200397135516,-522.5761980221682,-4.838668500205261
13360,66.8,96.13636499842293,-618.7350783891364,-522.5987133907136,-4.83887697583994
13370,66.85,98.58015706967589,-621.1641870678337,-522.5840299981578,-4.838741018501461
13380,66.9,101.32295434721478,-623.9300568462905,-522.6071024990757,-4.838954652769219
13390,66.95,99.57609394160454,-622.1614165115388,-522.5853225699343,-4.838752986758651
13400,67.0,102.8743259469729,-625.5109352665025,-522.6366093195296,-4.839227864069719
13410,67.05,93.44130358429558,-616.036230173722,-522.5949265894263,-4.838841912865059
13420,67.1,102.33487398933451,-624.9361967288713,-522.6013227395368,-4.838901136477193
13430,67.15,104.60992462672971,-627.2120200461036,-522.6020954193739,-4.838908290920129
13440,67.2,100.34494533395778,-622.9495312219509,-522.6045858879932,-4.838931350814751
13450,67.25,95.8713606098143,-618.4734681930353,-522.6021075832209,-4.838908403548341
13460,67.3,107.33908077975414,-629.959094385149,-522.6200136053949,-4.839074200049953
13470,67.35,104.86482962181198,-627.4553854172588,-522.5905557954468,-4.838801442550433
13480,67.4,106.09467793851947,-628.7009175673253,-522.6062396288058,-4.838946663229684
13490,67.45,101.20472240182566,-623.7974029362268,-522.5926805344012,-4.838821116059271
13500,67.5,99.0521976737169,-621.6509872223852,-522.5987895486683,-4.8388776810061875
13510,67.55,90.81179960313204,-613.371867606538,-522.560068003406,-4.838519148179684
13520,67.6,100.28592632960145,-622.8830579820873,-522.5971316524858,-4.838862330115609
13530,67.65,102.08248596825867,-624.6638499492641,-522.5813639810054,-4.838716333157458
13540,67.7,105.24922837292252,-627.8497195201109,-522.6004911471883,-4.83889343654804
13550,67.75,100.39523464591866,-622.9848214550328,-522.5895868091142,-4.838792470454761
13560,67.8,96.84439644066845,-619.4407910901009,-522.5963946494325,-4.838855506013264
13570,67.85,97.02121358461547,-619.6005515749596,-522.5793379903441,-4.838697573984668
13580,67.9,108.81230286528236,-631.4316862769548,-522.6193834116724,-4.839068364922893
13590,67.95,103.70537554105941,-626.3110426004164,-522.605667059357,-4.838941361660712
13600,68.0,99.72144758510717,-622.327778678121,-522.6063310930139,-4.838947510120499
13610,68.05,101.75600412431147,-624.3674610279807,-522.6114569036691,-4.83899497133027
13620,68.1,98.82698549724982,-621.4304301336074,-522.6034446363576,-4.838920783669978
13630,68.15,102.02117027070754,-624.652015175259,-522.6308449045514,-4.8391744898569575
13640,68.2,89.09785736864153,-611.669116835829,-522.5712594671875,-4.838622772844328
13650,68.25,96.05585843285976,-618.6534746871346,-522.5976162542748,-4.838866817169212
13660,68.3,102.57141091677212,-625.1812517504858,-522.6098408337136,-4.838980007719571
13670,68.35000000000001,100.61906182323486,-623.2089827755742,-522.5899209523393,-4.838795564373512
13680,68.4,104.88200682252014,-627.4976428353554,-522.6156360128352,-4.839033666785512
13690,68.45,97.76445811376263,-620.3525392833466,-522.5880811695839,-4.838778529347999
13700,68.5,99.46137152321285,-622.0795629506943,-522.6181914274814,-4.8390573280322355
13710,68.55,95.81856862660364,-618.4381025508482,-522.6195339242445,-4.8390697585578195
13720,68.60000000000001,95.98660479690821,-618.5832364665902,-522.596631669682,-4.838857700645203
13730,68.65,102.42144112589988,-625.032995759444,-522.6115546335442,-4.83899587623652
13740,68.7,96.81528710716313,-619.3961360552313,-522.5808489480681,-4.838711564333964
13750,68.75,101.80490423713586,-624.3956432902339,-522.5907390530981,-4.838803139380538
13760,68.8,106.13210715251844,-628.7498856203222,-522.6177784678038,-4.839053504331516
13770,68.85000000000001,93.96152114850699,-616.5247335006044,-522.5632123520974,-4.83854826251942
13780,68.9,105.33814021174528,-627.9538255866565,-522.6156853749112,-4.8390341238417705
13790,68.95,97.23968249251492,-619.8165810034494,-522.5768985109345,-4.838674986212356
13800,69.0,101.8732622771362,-624.474100511805,-522.6008382346688,-4.838896650321008
13810,69.05,104.66161792179324,-627.2527543697472,-522.591136447954,-4.838806818962537
13820,69.10000000000001,103.59831372247385,-626.1916056300588,-522.5932919075849,-4.838826776922082
13830,69.15,96.87914205361393,-619.4595371657424,-522.5803951121285,-4.8387073621493375
13840,69.2,96.63081179643143,-619.2103997559184,-522.579587959487,-4.838699888513768
13850,69.25,103.58227093737459,-626.1922455434956,-522.609974606121,-4.838981246352972
13860,69.3,89.47233078845733,-612.0198260789526,-522.5474952904954,-4.838402734171253
13870,69.35000000000001,104.42801147665756,-627.0564955942851,-522.6284841176275,-4.8391526307187736
13880,69.4,98.49467559619299,-621.053134066249,-522.5584584700559,-4.838504245093111
13890,69.45,110.01789925925685,-632.629345078666,-522.6114458194091,-4.838994868698233
13900,69.5,100.11266823798972,-622.7038119704572,-522.5911437324675,-4.838806886411736
13910,69.55,104.31014605455776,-626.9288262484192,-522.6186801938615,-4.839061853646865
13920,69.60000000000001,97.66341604844403,-620.2184586242031,-522.5550425757591,-4.838472616442214
13930,69.65,104.32114671127108,-626.9470971746283,-522.6259504633572,-4.839129170957011
13940,69.7,94.88738850977627,-617.4566673496112,-522.5692788398349,-4.838604433702175
13950,69.75,99.62019679080639,-622.2078031791275,-522.5876063883211,-4.838774133225195
13960,69.8,101.99932971609898,-624.5871599862076,-522.5878302701086,-4.8387762062047095
13970,69.85000000000001,103.68689492409898,-626.2695947829743,-522.5826998588753,-4.838728702396994
13980,69.9,106.31633568616829,-628.910749747481,-522.5944140613127,-4.838837167234377
13990,69.95,106.77779889394756,-629.369335042608,-522.5915361486605,-4.838810519895004
14000,70.0,96.34122713055365,-618.9052894477257,-522.5640623171721,-4.838556132566408
14010,70.05,105.0893108733489,-627.7084817738947,-522.6191709005459,-4.839066397227277
14020,70.10000000000001,96.55484108060071,-619.1030987151227,-522.548257634522,-4.83840979291224
14030,70.15,109.64348064831907,-632.2671690713125,-522.6236884229935,-4.839108226138829
14040,70.2,99.8967676538689,-622.481100597295,-522.5843329434261,-4.838743823550242
14050,70.25,102.38477660544146,-624.9904883260341,-522.6057117205926,-4.838941775190672
14060,70.3,98.1589942368467,-620.7402875454213,-522.5812933085747,-4.838715678783099
14070,70.35000000000001,99.78757089894155,-622.3700392262313,-522.5824683272897,-4.838726558586016
14080,70.4,99.01609095423807,-621.603579408485,-522.5874884542469,-4.8387730412430265
14090,70.45,94.93538371469307,-617.511854593069,-522.5764708783759,-4.838671026651628
14100,70.5,101.46781623918702,-624.0495669593095,-522.5817507201225,-4.838719914075209
14110,70.55,102.22436440799704,-624.8102927617102,-522.5859283537131,-4.838758595867715
14120,70.60000000000001,96.43717884100965,-619.0235089613474,-522.5863301203377,-4.838762315929053
14130,70.65,94.506274552811,-617.0736664613637,-522.5673919085527,-4.838586962116229
14140,70.7,103.30112104364369,-625.9153768726769,-522.6142558290333,-4.839020887305863
14150,70.75,96.39019536983808,-618.9646314745343,-522.5744361046961,-4.838652186154594
14160,70.8,98.38419031867599,-620.9629996875228,-522.5788093688468,-4.838692679341174
14170,70.85000000000001,102.68523929172477,-625.2904709487091,-522.6052316569843,-4.838937330157262
14180,70.9,96.26666847585484,-618.858185247632,-522.5915167717772,-4.8388103404794185
14190,70.95,99.8619431308687,-622.4460217087172,-522.5840785778486,-4.838741468313413
14200,71.0,106.08464588724124,-628.6855088333575,-522.6008629461163,-4.838896879130707
14210,71.05,99.63655316418605,-622.2267847940631,-522.590231629877,-4.8387984410173805
14220,71.10000000000001,102.97273914323077,-625.5699872143631,-522.5972480711323,-4.8388634080660395
14230,71.15,103.50894350998573,-626.1015096827504,-522.5925661727647,-4.838820057155228
14240,71.2,107.2004263570705,-629.8010502259993,-522.6006238689289,-4.838894665453045
14250,71.25,103.14555903468997,-625.7374068810151,-522.5918478463251,-4.838813405984491
14260,71.3,99.11925625199486,-621.7001336528502,-522.5808774008553,-4.838711827785698
14270,71.35000000000001,105.54805166910062,-628.1502756414734,-522.6022239723728,-4.8389094812256745
14280,71.4,97.10101385598301,-619.677402722136,-522.5763888661529,-4.838670267279194
14290,71.45,103.07476712468763,-625.666281698161,-522.5915145734734,-4.838810320124754
14300,71.5,108.36736757219695,-630.9789855919761,-522.6116180197791,-4.8389964631461035
14310,71.55,93.78843216983454,-616.347396246225,-522.5589640763905,-4.838508926633245
14320,71.60000000000001,100.73679738532661,-623.341265951636,-522.6044685663094,-4.8389302645028645
14330,71.65,97.304586220828,-619.8937685603372,-522.5891823395092,-4.838788725365826
14340,71.7,100.51511423619837,-623.1156135817652,-522.6004993455667,-4.838893512458951
14350,71.75,103.576038343772,-626.1666027107325,-522.5905643669605,-4.838801521916301
14360,71.8,108.0492878468787,-630.6344774734445,-522.5851896265658,-4.838751755801535
14370,71.85000000000001,106.8998635156147,-629.4789590161452,-522.5790955005305,-4.838695328708615
14380,71.9,102.57842371798728,-625.1576907772519,-522.5792670592646,-4.838696917215413
14390,71.95,98.15756455417274,-620.7498414633225,-522.5922769091497,-4.838817378788423
14400,72.0,97.74016706430716,-620.3184482313302,-522.5782811670231,-4.838687788583547
14410,72.05,109.84496442493672,-632.4608299429481,-522.6158655180113,-4.839035791833438
14420,72.10000000000001,103.2100205069567,-625.8044532572977,-522.5944327503411,-4.838837340280936
14430,72.15,101.1702606867804,-623.7438582107898,-522.5735975240094,-4.838644421518605
14440,72.2,100.59620304522858,-623.180469378677,-522.5842663334485,-4.8387432067911895
14450,72.25,100.24942886188983,-622.8422830417063,-522.5928541798165,-4.83882272388719
14460,72.3,104.4027235963761,-627.0024633849243,-522.5997397885483,-4.8388864795235955
14470,72.35000000000001,100.01802159704883,-622.6048199661587,-522.5867983691099,-4.838766651565833
14480,72.4,97.61719819208716,-620.209453106649,-522.5922549145619,-4.838817175134832
14490,72.45,101.55132676250363,-624.1507008895403,-522.5993741270366,-4.838883093768858
14500,72.5,97.544522903888,-620.1273373115649,-522.5828144076769,-4.838729763034046
14510,72.55,98.67942338323743,-621.278589346418,-522.5991659631806,-4.838881166325746
14520,72.60000000000001,97.06159727695454,-619.6313345872082,-522.5697373102537,-4.8386086787986455
14530,72.65,101.68250699768544,-624.2745418758994,-522.592034878214,-4.838815137761241
14540,72.7,97.450054204242,-620.0440927743473,-522.5940385701053,-4.838833690463939
14550,72.75,91.44580275561972,-614.0160457851694,-522.5702430295496,-4.838613361384718
14560,72.8,104.54446896138703,-627.1617076426911,-522.6172386813041,-4.839048506308371
14570,72.85000000000001,97.59748470057951,-620.1836811684902,-522.5861964679107,-4.838761078406581
14580,72.9,102.62312538521141,-625.221619925524,-522.5984945403126,-4.838874949447338
14590,72.95,105.17713579201643,-627.7754456114537,-522.5983098194373,-4.838873239068864
14600,73.0,105.31028432782948,-627.8990846432217,-522.5888003153923,-4.838785188105484
14610,73.05,96.58603867695795,-619.1538566398868,-522.5678179629289,-4.838590907064156
14620,73.10000000000001,96.02154824632905,-618.6063355604682,-522.5847873141391,-4.838748030686474
14630,73.15,100.14900503932584,-622.7325907773727,-522.5835857380468,-4.838736904981915
14640,73.2,104.75116622224012,-627.3417600950919,-522.5905938728517,-4.838801795118997
14650,73.25,101.38898565861751,-623.9811577955222,-522.5921721369048,-4.8388164086750445
14660,73.3,95.00707480177712,-617.6113687825181,-522.604293980741,-4.838928647969824
14670,73.35000000000001,96.62277911510989,-619.2190037041112,-522.5962245890013,-4.838853931379641
14680,73.4,100.42487036634398,-623.0187042575208,-522.5938338911768,-4.838831795288674
14690,73.45,103.17387040295483,-625.7740593451423,-522.6001889421875,-4.838890638353588
14700,73.5,97.47181103408717,-620.0505151517216,-522.5787041176344,-4.838691704792911
14710,73.55,102.36807610354273,-624.9709056689381,-522.6028295653954,-4.838915088568476
14720,73.60000000000001,98.5076084038495,-621.0943113202802,-522.5867029164307,-4.838765767744729
14730,73.65,100.5674209043808,-623.1582126014963,-522.5907916971155,-4.838803626825143
14740,73.7,104.14949992969031,-626.7668061234392,-522.6173061937488,-4.8390491314236
14750,73.75,96.4817426806496,-619.060687479188,-522.5789447985384,-4.838693933319799
14760,73.8,107.00913312413229,-629.6310781926207,-522.6219450684885,-4.839092083967485
14770,73.85000000000001,93.01944936595862,-615.5852427524995,-522.5657933865409,-4.83857216098649
14780,73.9,97.69056436116412,-620.3000573384849,-522.6094929773208,-4.838976786827044
14790,73.95,90.36326339890819,-612.9235318194263,-522.5602684205181,-4.838521003893686
14800,74.0,103.97824094656931,-626.5936450649994,-522.61540411843,-4.839031519615093
14810,74.05,93.37359821744505,-615.9490128361718,-522.5754146187268,-4.838661246469692
14820,74.10000000000001,93.32268405166866,-615.8948910746712,-522.5722070230026,-4.8386315465092835
14830,74.15,104.59920385374832,-627.1860017605421,-522.5867979067938,-4.838766647285127
14840,74.2,108.39355155416052,-630.9836605217653,-522.5901089676047,-4.838797305255599
14850,74.25,100.83278589175302,-623.4110521277349,-522.5782662359819,-4.838687650333166
14860,74.3,93.92268134090942,-616.511111743483,-522.5884304025735,-4.838781762986792
14870,74.35000000000001,97.02144307691825,-619.609510518626,-522.5880674417078,-4.838778402238035
14880,74.4,101.12741208953493,-623.7206979381978,-522.5932858486628,-4.838826720820952
14890,74.45,97.37688438682392,-619.9630575074135,-522.5861731205896,-4.838760862227681
14900,74.5,93.49164299203537,-616.0695743689281,-522.5779313768927,-4.838684549786044
14910,74.55,94.70667946721214,-617.2729220355526,-522.5662425683405,-4.838576320077227
14920,74.60000000000001,108.03845550413116,-630.6432092789601,-522.6047537748289,-4.83893290532249
14930,74.65,98.37841750643429,-620.9647063138912,-522.5862888074569,-4.838761933402378
14940,74.7,93.4557708013315,-616.0326336208522,-522.5768628195207,-4.838674655736303
14950,74.75,95.40764985779911,-618.0246119557512,-522.6169620979521,-4.839045945351408
14960,74.8,88.92221787720857,-611.5050168405338,-522.5827989633252,-4.838729620030789
14970,74.85000000000001,100.00602283053664,-622.5810514965998,-522.5750286660632,-4.838657672833919
14980,74.9,104.85777129927656,-627.434973784288,-522.5772024850114,-4.838677800787143
14990,74.95,102.19888071674615,-624.7659897219131,-522.5671090051669,-4.838584342640434
15000,75.0,102.60288662841882,-625.1930669736704,-522.5901803452516,-4.838797966159738
15010,75.05,100.05730052877603,-622.631946359384,-522.5746458306079,-4.838654128061184
15020,75.10000000000001,101.78969993377356,-624.3621009396113,-522.5724010058377,-4.838633342646646
15030,75.15,102.5122743823905,-625.1156692696558,-522.6033948872653,-4.838920323030234
15040,75.2,98.35383562162589,-620.9598168004667,-522.6059811788408,-4.838944270174452
15050,75.25,90.2796206831772,-612.8589380074917,-522.5793173243145,-4.8386973826325415
15060,75.3,91.36265120411832,-613.9352422198373,-522.5725910157189,-4.838635101997397
15070,75.35000000000001,101.002736093742,-623.6095252065946,-522.6067891128527,-4.838951751044932
15080,75.4,99.36736251240531,-621.9381158267108,-522.5707533143055,-4.83861808624357
15090,75.45,107.7231159387618,-630.3272951221152,-522.6041791833534,-4.83892758503105
15100,75.5,98.9618275047601,-621.5503886530656,-522.5885611483055,-4.838782973595421
15110,75.55,95.965433170329,-618.5510009533194,-522.5855677829904,-4.838755257249911
15120,75.60000000000001,97.47340899133643,-620.0803329746929,-522.6069239833564,-4.838952999845893
15130,75.65,94.84239605290875,-617.4449222936952,-522.6025262407865,-4.838912280007282
15140,75.7,96.98530827616301,-619.5829984503458,-522.5976901741828,-4.838867501612804
15150,75.75,102.27592437923046,-624.8663056529571,-522.5903812737266,-4.83879982660858
15160,75.8,97.13833877832565,-619.7123890724032,-522.5740502940776,-4.838648613834051
15170,75.85000000000001,93.24890374945298,-615.845937674959,-522.597033925506,-4.838861425236167
15180,75.9,89.89577718364788,-612.4471328167072,-522.5513556330593,-4.838438478083883
15190,75.95,105.96524970917841,-628.5861523957598,-522.6209026865813,-4.83908243228316
15200,76.0,96.02668647064091,-618.584052993125,-522.5573665224841,-4.838494134467446
15210,76.05,111.21559162166011,-633.8185470663004,-522.6029554446403,-4.83891625411704
15220,76.10000000000001,105.34449547919715,-627.9254142463992,-522.5809187672021,-4.838712210807427
15230,76.15,100.42629817090665,-623.0061545791241,-522.5798564082174,-4.838702374150161
15240,76.2,98.45196926959285,-621.0423675152452,-522.5903982456524,-4.838799983756041
15250,76.25,91.33544143453156,-613.9163395807655,-522.580898146234,-4.838712019872537
15260,76.3,91.40216739196659,-614.0012498234163,-522.5990824314497,-4.838880392883794
15270,76.35000000000001,94.00578063689834,-616.5766445454022,-522.570863908504,-4.8386191102639255
15280,76.4,107.357442747057,-629.9546685423089,-522.5972257952519,-4.8388632018078885
15290,76.45,105.43607941970053,-628.0153520514813,-522.5792726317808,-4.838696968812785
15300,76.5,106.31371882912744,-628.9099165057295,-522.5961976766021,-4.83885368219076
15310,76.55,101.1279926511751,-623.7090641797544,-522.5810715285793,-4.8387136252646235
15320,76.60000000000001,104.0345912404144,-626.6091695476068,-522.5745783071924,-4.838653502844374
15330,76.65,108.70615119102537,-631.311742145043,-522.6055909540177,-4.838940656981645
15340,76.7,98.40877029759717,-620.9823568096355,-522.5735865120383,-4.83864431955591
15350,76.75,100.91508234410045,-623.5173513062381,-522.6022689621376,-4.838909897797571
15360,76.8,97.82295957758221,-620.401126211187,-522.5781666336048,-4.838686728088934
15370,76.85000000000001,107.60747212366849,-630.1961460059493,-522.5886738822809,-4.838784017428527
15380,76.9,105.94822352306728,-628.5344013145194,-522.5861777914521,-4.838760905476408
15390,76.95,96.23876012324925,-618.7968680788664,-522.5581079556172,-4.838500999589048
15400,77.0,108.26808140348908,-630.8759004430921,-522.607819039603,-4.838961287403731
15410,77.05,97.30604200267337,-619.8831425104961,-522.5771005078227,-4.8386768565539136
15420,77.10000000000001,90.67032679783901,-613.2494256784328,-522.5790988805937,-4.838695360005498
15430,77.15,100.01460738776268,-622.6099527085615,-522.5953453207989,-4.8388457900073965
15440,77.2,98.89674303288109,-621.4828084567912,-522.5860654239101,-4.838759865036205
15450,77.25,101.33191035103198,-623.9308566421718,-522.5989462911398,-4.838879132325368
15460,77.3,107.40198060466687,-630.0200802379022,-522.6180996332354,-4.839056478085513
15470,77.35000000000001,95.45705909185703,-618.0356106769362,-522.5785515850793,-4.838690292454437
15480,77.4,102.94788376398817,-625.5529009876477,-522.6050172236595,-4.838935344663514
15490,77.45,104.95474211657546,-627.550743442829,-522.5960013262536,-4.8388518641319775
15500,77.5,103.26022902486437,-625.8770859863379,-522.6168569614736,-4.839044971865496
15510,77.55,101.51353349540592,-624.1009708335946,-522.5874373381887,-4.838772567946192
15520,77.60000000000001,103.62891528413188,-626.2285729212858,-522.599657637154,-4.838885718862537
15530,77.65,92.81141403818678,-615.3993877462059,-522.5879737080191,-4.83877753433351
15540,77.7,97.39872937216097,-620.0004457718956,-522.6017163997346,-4.838904781479024
15550,77.75,101.22492028863758,-623.822872110122,-522.5979518214845,-4.838869924273005
15560,77.8,102.88073520453825,-625.4573748656304,-522.5766396610921,-4.838672589454557
15570,77.85000000000001,107.4275227940537,-630.0303896429147,-522.6028668488609,-4.83891543378575
15580,77.9,92.37946793503785,-614.9504123085461,-522.5709443735083,-4.838619855310262
15590,77.95,97.11242302925757,-619.6919830077985,-522.5795599785409,-4.838699629430935
15600,78.0,106.23301962030881,-628.8413935946328,-522.608373974324,-4.838966425688185
15610,78.05,98.39592172339773,-620.9861555203272,-522.5902337969295,-4.838798461082681
15620,78.10000000000001,102.23981980039402,-624.8555022088361,-522.6156824084421,-4.839034096374464
15630,78.15,96.11249959123595,-618.6668942899346,-522.5543946986986,-4.838466617580543
15640,78.2,111.65135102730261,-634.2658935750823,-522.6145425477796,-4.839023542109071
15650,78.25,109.75925140843005,-632.3433742110932,-522.5841228026632,-4.838741877802437
15660,78.3,99.60259345101962,-622.1840502895595,-522.5814568385399,-4.838717192949444
15670,78.35000000000001,97.61295516315096,-620.2089059844278,-522.5959508212768,-4.838851396493304
15680,78.4,91.05221644489909,-613.6294201442885,-522.5772036993894,-4.838677812031384
15690,78.45,89.67139933011072,-612.2355871958622,-522.5641878657515,-4.8385572950532545
15700,78.5,107.93537307935722,-630.5700487734032,-522.634675694046,-4.839209960130056
15710,78.55,92.5295021121833,-615.0685125581239,-522.5390104459406,-4.838324170795746
15720,78.60000000000001,106.3199468025902,-628.9505483847169,-522.6306015821267,-4.839172236871543
15730,78.65,91.14076827433801,-613.7180346077982,-522.5772663334602,-4.838678391976483
15740,78.7,97.51499891357487,-620.1039732462893,-522.5889743327144,-4.838786799376986
15750,78.75,99.02947323716377,-621.6295841467979,-522.6001109096342,-4.838889915829946
15760,78.8,84.615872308344,-607.1843953097037,-522.5685230013597,-4.838597435197776
15770,78.85000000000001,98.19292850468314,-620.8002582490473,-522.6073297443642,-4.8389567568922605
15780,78.9,100.95160939079668,-623.5167506860804,-522.5651412952838,-4.838566123104479
15790,78.95,104.15334582975012,-626.7549259548848,-522.6015801251347,-4.838903519677173
15800,79.0,102.39462084363318,-624.9926816642934,-522.5980608206602,-4.838870933524631
15810,79.05,96.86596565116271,-619.4323049458654,-522.5663392947027,-4.838577215691692
15820,79.10000000000001,102.54535190266728,-625.1534835627407,-522.6081316600735,-4.838964182037717
15830,79.15,102.14403475375846,-624.7412104914771,-522.5971757377187,-4.838862738312209
15840,79.2,101.9145224040281,-624.5036342931702,-522.589111889142,-4.838788073047612
15850,79.25,105.74995350116264,-628.3568190137015,-522.6068655125389,-4.838952458449434
15860,79.3,98.72211875961898,-621.2949610703854,-522.5728423107664,-4.838637428803393
15870,79.35000000000001,100.14468242661017,-622.7301745275255,-522.5854921009153,-4.838754556489956
15880,79.4,91.58988609650687,-614.160930574546,-522.5710444780391,-4.838620782204066
15890,79.45,91.01954684526521,-613.5983109254436,-522.5787640801784,-4.838692260001652
15900,79.5,102.34791047804039,-624.9754271261801,-522.6275166481397,-4.83914367266796
15910,79.55,96.96847587546324,-619.5557073399534,-522.5872314644902,-4.838770661708242
15920,79.60000000000001,96.92479577088183,-619.5054824334328,-522.580686662551,-4.8387100616902865
15930,79.65,98.82953770829462,-621.4326683866141,-522.6031306783194,-4.838917876651106
15940,79.7,90.59390557132298,-613.1618458630647,-522.5679402917417,-4.838592039738349
15950,79.75,93.98361962059664,-616.5699100165176,-522.586290395921,-4.838761948110379
15960,79.8,97.0185696365575,-619.6034511698283,-522.5848815332708,-4.8387489030858415
15970,79.85000000000001,91.36512258564794,-613.945537594165,-522.5804150085171,-4.838707546375158
15980,79.9,89.50859220829318,-612.1035890495319,-522.5949968412388,-4.838842563344803
15990,79.95,94.4988561451012,-617.0990731868723,-522.6002170417711,-4.838890898534918
16000,80.0,91.25613572125474,-613.8419580088483,-522.5858222875936,-4.838757613774015
16010,80.05,95.75309846393057,-618.3337999207287,-522.5807014567981,-4.838710198674057
16020,80.10000000000001,104.39188556389803,-626.9887384903568,-522.5968529264587,-4.838859749319062
16030,80.15,91.21291373324037,-613.7681118952228,-522.5551981619824,-4.838474057055392
16040,80.2,99.75525026595649,-622.3494569138842,-522.5942066479276,-4.838835246740071
16050,80.25,102.13760146352706,-624.7278214147631,-522.590219951236,-4.838798332881815
16060,80.3,98.66805983632362,-621.2520302010546,-522.5839703647309,-4.838740466340101
16070,80.35000000000001,100.54341699490625,-623.121705580956,-522.5782885860498,-4.838687857278239
16080,80.4,104.89274338605806,-627.4811233626101,-522.588379976552,-4.838781296079185
16090,80.45,103.48956281320396,-626.0780064726752,-522.5884436594712,-4.838781885735845
16100,80.5,102.9484449707432,-625.5559649045507,-522.6075199338075,-4.838958517905625
16110,80.55,95.00421125955249,-617.5851240204184,-522.580912760866,-4.838712155193203
16120,80.60000000000001,94.6654931350621,-617.2258267956355,-522.5603336605734,-4.838521607968272
16130,80.65,101.25950965085279,-623.8693768913826,-522.6098672405298,-4.8389802522271275
16140,80.7,100.26654235297757,-622.8513208418217,-522.5847784888441,-4.838747948970779
16150,80.75,100.35704866721977,-622.941806303484,-522.5847576362642,-4.838747755891335
16160,80.8,90.09950236738517,-612.6716847085755,-522.5721823411903,-4.838631317973984
16170,80.85000000000001,98.9313055832233,-621.5194433550357,-522.5881377718124,-4.838779053442708
16180,80.9,99.42929445862825,-622.024621871855,-522.5953274132266,-4.838845624196543
16190,80.95,94.58106549331993,-617.1762872300156,-522.5952217366957,-4.838844645710146
16200,81.0,99.03437841589695,-621.6239517582138,-522.5895733423168,-4.838792345762193
16210,81.05,99.97166884407798,-622.5403927244886,-522.5687238804106,-4.838599295188987
16220,81.10000000000001,104.22163557839907,-626.8205361214947,-522.5989005430956,-4.838878708732367
16230,81.15,94.6446343431289,-617.2297155311134,-522.5850811879844,-4.838750751740597
16240,81.2,104.78470100456751,-627.3763444985403,-522.5916434939728,-4.838811513833082
16250,81.25,108.03521222347624,-630.634753908155,-522.5995416846787,-4.838884645228506
16260,81.3,89.65385630570893,-612.2357890071048,-522.5819327013959,-4.838721599086999
16270,81.35000000000001,97.15311070701117,-619.7491746154705,-522.5960639084593,-4.838852443596846
16280,81.4,101.19238941949375,-623.7684963632086,-522.5761069437148,-4.838667656886248
16290,81.45,100.9913108961025,-623.5621113163053,-522.5708004202028,-4.838618522409285
16300,81.5,110.44402340969658,-633.0579093016921,-522.6138858919956,-4.839017461962921
16310,81.55,94.68081616688103,-617.251298482097,-522.5704823152159,-4.838615576992741
16320,81.60000000000001,95.25754136346634,-617.8526972669605,-522.5951559034942,-4.838844036143464
16330,81.65,94.87434459263007,-617.4575966601332,-522.583252067503,-4.838733815439843
16340,81.7,86.33053024153077,-608.8880042044684,-522.5574739629376,-4.838495129286459
16350,81.75,103.89052494707502,-626.5118598126542,-522.6213348655791,-4.8390864339405475
16360,81.8,100.51880909171825,-623.097541609283,-522.5787325175647,-4.838691967755229
16370,81.85000000000001,104.64319973823358,-627.2311384737964,-522.5879387355628,-4.838777210514471
16380,81.9,105.64853594424198,-628.2403717212757,-522.5918357770337,-4.838813294231794
