step,time,T,P,PE,KE,E_total,E_per_atom,density,virial,min_r,max_f,p_COM
15790,78.95,0.6489305036121503,-0.7060309555857492,-626.7549259548848,104.15334582975012,-522.6015801251347,-4.838903519677173,0.8442,-188.72112980557506,0.9811430314112208,28.721056429024564,3.281342987127095e-14
15800,79.0,0.6379727155366554,-0.6536491455586042,-624.9926816642934,102.39462084363318,-522.5980608206602,-4.838870933524631,0.8442,-165.0669134949439,0.9490223703515468,51.0440641329502,2.9964763122721255e-14
15810,79.05,0.6035262657393315,-0.4543726026359105,-619.4323049458654,96.86596565116271,-522.5663392947027,-4.838577215691692,0.8442,-77.42486135957712,0.9449382282125037,51.18822934481213,3.472820389905584e-14
15820,79.10000000000001,0.6389118498608554,-0.6038042693392149,-625.1534835627407,102.54535190266728,-522.6081316600735,-4.838964182037717,0.8442,-146.24096333690136,0.9451469269574618,59.99300300927709,3.548760646855012e-14
15830,79.15,0.6364114314875916,-0.559788640989249,-624.7412104914771,102.14403475375846,-522.5971757377187,-4.838862738312209,0.8442,-128.53783609314542,0.9684559903956503,33.74828501860444,3.355464279244131e-14
15840,79.2,0.6349814480001751,-0.5512534218857215,-624.5036342931702,101.9145224040281,-522.589111889142,-4.838788073047612,0.8442,-124.79874438856373,0.966854795641087,41.523747835376376,3.1779152317296194e-14
15850,79.25,0.6588782149605149,-0.7285389069165906,-628.3568190137015,105.74995350116264,-522.6068655125389,-4.838952458449434,0.8442,-200.58263442221372,0.9755032493827557,35.92723641174517,3.608831131667338e-14
15860,79.3,0.6150910826144484,-0.5749225849501661,-621.2949610703854,98.72211875961898,-522.5728423107664,-4.838637428803393,0.8442,-127.43837975966515,0.9577972002298293,51.07911383981345,3.493676232215651e-14
15870,79.35000000000001,0.623954407642431,-0.6696472369028706,-622.7301745275255,100.14468242661017,-522.5854921009153,-4.838754556489956,0.8442,-166.66497415079294,0.9507768231870435,56.34697667699439,3.4333187058269745e-14
15880,79.4,0.5706534959283918,-0.31695355736698017,-614.160930574546,91.58988609650687,-522.5710444780391,-4.838620782204066,0.8442,-14.033298976211174,0.9643517417321835,44.942264001386434,3.9413542846990367e-14
15890,79.45,0.5670999803443315,-0.2823973527254314,-613.5983109254436,91.01954684526521,-522.5787640801784,-4.838692260001652,0.8442,0.38054931711553763,0.9564141012100208,47.113729717778426,4.120026969025129e-14
15900,79.5,0.6376816852214354,-0.7113836328301115,-624.9754271261801,102.34791047804039,-522.6275166481397,-4.83914367266796,0.8442,-187.13084506486234,0.9704095842813746,34.79394776109428,3.9470741422289694e-14
15910,79.55,0.6041649587256277,-0.5532404322040358,-619.5557073399534,96.96847587546324,-522.5872314644902,-4.838770661708242,0.8442,-115.57680710304876,0.9657249720772515,40.143454132113234,4.170016607224441e-14
15920,79.60000000000001,0.6038928085413198,-0.5202808887056295,-619.5054824334328,96.92479577088183,-522.580686662551,-4.8387100616902865,0.8442,-102.83891225631132,0.9781738523570707,31.011869964919917,4.5504654647009985e-14
15930,79.65,0.6157603595532375,-0.5726136787349811,-621.4326683866141,98.82953770829462,-522.6031306783194,-4.838917876651106,0.8442,-126.76907811313492,0.9664504341955796,38.218783054714976,4.8513713292454625e-14
15940,79.7,0.5644480097901743,-0.25142928095866757,-613.1618458630647,90.59390557132298,-522.5679402917417,-4.838592039738349,0.8442,13.125188454738165,0.9457570041904535,54.47251603497639,4.504072325507916e-14
15950,79.75,0.5855677234928139,-0.38671892193262297,-616.5699100165176,93.98361962059664,-522.586290395921,-4.838761948110379,0.8442,-45.64112836980401,0.9525904647037966,56.353152713641165,4.461898489639256e-14
15960,79.8,0.6044770693866511,-0.4713072177580487,-619.6034511698283,97.0185696365575,-522.5848815332708,-4.8387489030858415,0.8442,-84.23234758775828,0.946954453320315,47.83009824764143,4.5804739766190504e-14
15970,79.85000000000001,0.5692531002221055,-0.19479663134960057,-613.945537594165,91.36512258564794,-522.5804150085171,-4.838707546375158,0.8442,33.30368442053245,0.959830036483845,38.36907333057096,4.6302150808904e-14
15980,79.9,0.5576859327619513,-0.08215923922449064,-612.1035890495319,89.50859220829318,-522.5949968412388,-4.838842563344803,0.8442,80.28114941220615,0.9651005934827045,36.770941750728944,5.399294913905111e-14
15990,79.95,0.5887779199071725,-0.27712157461522463,-617.0990731868723,94.4988561451012,-522.6002170417711,-4.838890898534918,0.8442,-4.618284210334018,0.9682449856497223,37.354181550347576,5.188673992765976e-14
16000,80.0,0.5685740543380358,-0.1667882104365228,-613.8419580088483,91.25613572125474,-522.5858222875936,-4.838757613774015,0.8442,44.2731958506256,0.9629707885604543,38.94477020170023,2.4607161041358405e-15
16010,80.05,0.5965925137939599,-0.3766672707741533,-618.3337999207287,95.75309846393057,-522.5807014567981,-4.838710198674057,0.8442,-45.355383863357105,0.9346581521951083,72.20058546336101,6.911974289047054e-15
16020,80.10000000000001,0.6504167324853459,-0.7438149650340578,-626.9887384903568,104.39188556389803,-522.5968529264587,-4.838859749319062,0.8442,-203.7039935483274,0.9723584437394659,38.97086106665056,5.31169495672476e-15
16030,80.15,0.5683047584625568,-0.267968417875886,-613.7681118952228,91.21291373324037,-522.5551981619824,-4.838474057055392,0.8442,5.527958718363173,0.9376968229605674,69.28241425906099,1.2128392594257104e-14
16040,80.2,0.6215280390402274,-0.5338923912180328,-622.3494569138842,99.75525026595649,-522.5942066479276,-4.838835246740071,0.8442,-113.77675775295225,0.9727158520016838,29.998521665753223,9.988305792634195e-15
16050,80.25,0.6363713486824116,-0.5421403731757022,-624.7278214147631,102.13760146352706,-522.590219951236,-4.838798332881815,0.8442,-121.75152686247945,0.9651527298029763,34.46738168590765,1.6354229566838518e-14
16060,80.3,0.6147542668929821,-0.3118864173881102,-621.2520302010546,98.66805983632362,-522.5839703647309,-4.838740466340101,0.8442,-26.37720421394824,0.9540181201271759,48.46698421365152,1.7270360504679684e-14
16070,80.35000000000001,0.6264387351707554,-0.365035228181807,-623.121705580956,100.54341699490625,-522.5782885860498,-4.838687857278239,0.8442,-50.561236206448825,0.9550199827560387,47.81999374553335,1.8807815606343366e-14
16080,80.4,0.6535373419692091,-0.5806057698206568,-627.4811233626101,104.89274338605806,-522.588379976552,-4.838781296079185,0.8442,-142.076147485039,0.9736614825853805,33.17030851865698,1.5883005373527594e-14
16090,80.45,0.6447947838828907,-0.5686556335417349,-626.0780064726752,103.48956281320396,-522.5884436594712,-4.838781885735845,0.8442,-134.65715241729794,0.9550972163328817,44.32228490609873,2.3570355280960744e-14
16100,80.5,0.6414233331510479,-0.5558854907220802,-625.5559649045507,102.9484449707432,-522.6075199338075,-4.838958517905625,0.8442,-128.6636814685863,0.9467305137693374,48.075061012893386,2.335218946131845e-14
16110,80.55,0.5919265499037538,-0.28490026768418114,-617.5851240204184,95.00421125955249,-522.580912760866,-4.838712155193203,0.8442,-8.623866240552957,0.9580033308724666,51.2286908183853,2.3838052942077932e-14
16120,80.60000000000001,0.5898161566047483,-0.32500744326377345,-617.2258267956355,94.6654931350621,-522.5603336605734,-4.838521607968272,0.8442,-23.333044663117832,0.9636700286463459,40.434148111773645,3.0398881594494654e-14
16130,80.65,0.6309003716564037,-0.6190778180199394,-623.8693768913826,101.25950965085279,-522.6098672405298,-4.8389802522271275,0.8442,-149.50716073667692,0.9550193512870983,52.24190172752755,2.8946869852409856e-14
16140,80.7,0.6247136595201095,-0.6021290665972402,-622.8513208418217,100.26654235297757,-522.5847784888441,-4.838747948970779,0.8442,-140.99781471222366,0.9635662010918405,44.94728066110178,3.069987495168459e-14
16150,80.75,0.6252775617895313,-0.5258530272848592,-622.941806303484,100.35704866721977,-522.5847576362642,-4.838747755891335,0.8442,-111.90613295747676,0.9670717630283916,34.6916151843468,2.7018424114977633e-14
16160,80.8,0.5613676159961692,-0.1009368349389671,-612.6716847085755,90.09950236738517,-522.5721823411903,-4.838631317973984,0.8442,71.88153089164202,0.9602434583138412,44.94731487256343,2.758004945353363e-14
16170,80.85000000000001,0.6163944273098025,-0.4702739181002091,-621.5194433550357,98.9313055832233,-522.5881377718124,-4.838779053442708,0.8442,-87.69699599321515,0.9492100822572229,57.628116122349034,3.6062942335172686e-14
16180,80.9,0.6194971617360016,-0.551568388970314,-622.024621871855,99.42929445862825,-522.5953274132266,-4.838845624196543,0.8442,-119.90271852858055,0.969232806212766,40.2296368151478,2.8165550728023764e-14
16190,80.95,0.5892901276842363,-0.3366895445385966,-617.1762872300156,94.58106549331993,-522.5952217366957,-4.838844645710146,0.8442,-27.646146963379778,0.9690861391763819,42.281708436044816,3.3637287148891556e-14
16200,81.0,0.6170366256442178,-0.4558913460739046,-621.6239517582138,99.03437841589695,-522.5895733423168,-4.838792345762193,0.8442,-82.38510457609277,0.9719755815508015,36.440294207344614,3.0685568236459797e-14
16210,81.05,0.6228764413961245,-0.485393040492512,-622.5403927244886,99.97166884407798,-522.5687238804106,-4.838599295188987,0.8442,-95.59981681009289,0.9400432854335994,69.89092576358591,2.929071830797889e-14
16220,81.10000000000001,0.6493559849121437,-0.6413454162364353,-626.8205361214947,104.22163557839907,-522.5989005430956,-4.838878708732367,0.8442,-164.03297917347544,0.9468519567388829,52.91229182647269,2.939408498992539e-14
16230,81.15,0.5896861952842922,-0.33965178259597834,-617.2297155311134,94.6446343431289,-522.5850811879844,-4.838750751740597,0.8442,-28.91136593686126,0.9549812046328094,45.155237037094984,3.0519019250047626e-14
16240,81.2,0.6528641807138162,-0.8127896735270442,-627.3763444985403,104.78470100456751,-522.5916434939728,-4.838811513833082,0.8442,-230.96913634522076,0.9435167884248773,64.74616312353928,3.1820481316190236e-14
16250,81.25,0.6731165870621573,-0.9408502956538716,-630.634753908155,108.03521222347624,-522.5995416846787,-4.838884645228506,0.8442,-286.6799820635522,0.9485493848888482,43.90301529365683,3.9459029157493847e-14
16260,81.3,0.5585910050199934,-0.2445704980307325,-612.2357890071048,89.65385630570893,-522.5819327013959,-4.838721599086999,0.8442,17.65522671462287,0.9507678876391787,54.98531368746329,3.996216894651833e-14
16270,81.35000000000001,0.6053153315078578,-0.5275970214866381,-619.7491746154705,97.15311070701117,-522.5960639084593,-4.838852443596846,0.8442,-106.10770714007424,0.9680330440614996,38.606156760573406,3.827630740730837e-14
16280,81.4,0.6304821770684969,-0.6491436193646182,-623.7684963632086,101.19238941949375,-522.5761069437148,-4.838667656886248,0.8442,-160.91077921267313,0.9525123636575045,36.47025803301519,3.8797489799919315e-14
16290,81.45,0.6292293513775857,-0.5768775128986219,-623.5621113163053,100.9913108961025,-522.5708004202028,-4.838618522409285,0.8442,-132.76947101530124,0.9611788152756758,41.04515810169422,3.413056760991104e-14
16300,81.5,0.6881247564467077,-0.9244533391860744,-633.0579093016921,110.44402340969658,-522.6138858919956,-4.839017461962921,0.8442,-285.2495539671668,0.970482530744611,33.85590877953388,2.944064664962123e-14
16310,81.55,0.5899116272079815,-0.35494530551048575,-617.251298482097,94.68081616688103,-522.5704823152159,-4.838615576992741,0.8442,-34.85398823538462,0.9526022473467521,51.263152475618234,2.896948233252603e-14
16320,81.60000000000001,0.5935049306134975,-0.3498627768674761,-617.8526972669605,95.25754136346634,-522.5951559034942,-4.838844036143464,0.8442,-34.067567886870435,0.9597672224178493,41.601447489239156,2.4678971939166093e-14
16330,81.65,0.5911174117920877,-0.3183846291225716,-617.4575966601332,94.87434459263007,-522.583252067503,-4.838733815439843,0.8442,-21.212846342928096,0.9347728069486676,73.70015778378463,2.8193763416311878e-14
16340,81.7,0.5378849236232447,0.016241128178174025,-608.8880042044684,86.33053024153077,-522.5574739629376,-4.838495129286459,0.8442,124.46227580274123,0.9532552706199092,45.06214100927831,2.4933465776979538e-14
16350,81.75,0.647292990324455,-0.6348698723306885,-626.5118598126542,103.89052494707502,-522.6213348655791,-4.8390864339405475,0.8442,-160.87928555172437,0.9692852306311186,36.56300577333087,2.8648487153296567e-14
16360,81.8,0.6262854149016713,-0.5339251662003137,-623.097541609283,100.51880909171825,-522.5787325175647,-4.838691967755229,0.8442,-115.33072641651759,0.9549103529830621,46.795695623365994,2.985818866764854e-14
16370,81.85000000000001,0.6519825528861906,-0.634824866387396,-627.2311384737964,104.64319973823358,-522.5879387355628,-4.838777210514471,0.8442,-162.3814307518063,0.9514491895282542,41.59002693998483,2.7356580196030692e-14
16380,81.9,0.6582463298706666,-0.6925416579899611,-628.2403717212757,105.64853594424198,-522.5918357770337,-4.838813294231794,0.8442,-186.56232837209367,0.9598413879439519,42.48227970434775,2.858263732508639e-14
16390,81.95,0.6127913439851936,-0.50961900370848,-620.9261597979252,98.35301070962358,-522.5731490883015,-4.838640269336126,0.8442,-101.63005629132708,0.9638997181522686,42.47656206112823,2.7170768412100268e-14
16400,82.0,0.6717680219936263,-0.9043192075379979,-630.4323035546314,107.81876752997702,-522.6135360246544,-4.839014222450504,0.8442,-272.2225867236568,0.9745180624981581,33.70945963647112,3.128818280637318e-14
16410,82.05,0.6108010783109126,-0.6298199040111501,-620.5890561416189,98.03357306890146,-522.5554830727175,-4.8384766951177545,0.8442,-147.11775190684853,0.9701051274638121,35.75319284336558,3.3600643514062794e-14
16420,82.10000000000001,0.6633345871422578,-0.9990015631545592,-629.0702308713721,106.46520123633238,-522.6050296350397,-4.838935459583701,0.8442,-305.828797778468,0.9741360361171999,29.28459637523135,3.3147746194576346e-14
16430,82.15,0.6277962580263672,-0.8029578533336112,-623.3218226724188,100.76129941323194,-522.5605232591868,-4.838523363510989,0.8442,-219.0737229236601,0.9568656441964545,49.11821927731675,3.2838693499969254e-14
16440,82.2,0.6406337360254252,-0.8471786038607731,-625.4072056450715,102.82171463208074,-522.5854910129907,-4.83875454641658,0.8442,-240.2047824155876,0.9640692143828373,40.83183881887968,3.7438248891301426e-14
16450,82.25,0.6527822066855019,-0.9050526378858648,-627.3480680342261,104.77154417302306,-522.5765238612031,-4.838671517233362,0.8442,-266.35266969093755,0.9714176894985954,37.34248265053775,3.7900622160291156e-14
16460,82.3,0.6823711308038982,-0.9608576000667585,-632.1043522814356,109.52056649402567,-522.5837857874099,-4.838738757290832,0.8442,-297.35716381864734,0.9591282730223717,46.54824018423041,4.450618666508961e-14
16470,82.35000000000001,0.6322713125250845,-0.5230902749629558,-624.0500779704767,101.47954566027606,-522.5705323102006,-4.838616039909265,0.8442,-113.11177681425525,0.9540083598083205,46.81326882209719,4.399243850358454e-14
16480,82.4,0.6702670877400371,-0.7054867628045267,-630.1805837785255,107.57786758227594,-522.6027161962495,-4.8389140388541625,0.8442,-195.4253244262938,0.9588445570689338,48.61420392968342,4.4910682729506555e-14
16490,82.45,0.6400269548802927,-0.6196315043006086,-625.2918121117443,102.72432625828698,-522.5674858534574,-4.838587831976457,0.8442,-152.67667589848875,0.9512052102379801,48.91717815798641,4.74673578806583e-14
16500,82.5,0.652652769206396,-0.7931292049150478,-627.3361086764895,104.75076945762656,-522.5853392188629,-4.838753140915397,0.8442,-223.355043387479,0.9590465690097659,48.63161402964897,5.114396939844827e-14
16510,82.55,0.6518428515820994,-0.8357045237835508,-627.2051112143863,104.62077767892696,-522.5843335354593,-4.838743829032031,0.8442,-239.43283774528902,0.9450953479423915,63.918446426064556,4.452509957336624e-14
16520,82.60000000000001,0.6243277460950388,-0.6338712232933664,-622.7893732897544,100.20460324825373,-522.5847700415006,-4.838747870754635,0.8442,-153.05526960536372,0.9395808962880539,61.19498851177415,4.5909903530827907e-14
16530,82.65,0.5760429603197827,-0.3087920306378125,-615.0300173108672,92.45489513132513,-522.5751221795421,-4.838658538699463,0.8442,-12.647129764714457,0.9438966874469319,55.837483927835656,5.1145746779338e-14
16540,82.7,0.6349586358074114,-0.6368719741308275,-624.5088138822665,101.91086104708953,-522.597952835177,-4.838869933659047,0.8442,-157.65135196757333,0.9656588290904766,38.7648060527269,5.073722259251113e-14
16550,82.75,0.6136811067714096,-0.5157925033294906,-621.0850334592167,98.49581763681124,-522.5892158224054,-4.838789035392643,0.8442,-104.28769962975805,0.9489330217034089,41.95190655160874,4.7709573940717697e-14
16560,82.8,0.6145360439181443,-0.5612302589517599,-621.224603888026,98.63303504886217,-522.5915688391638,-4.83881082258485,0.8442,-122.0034967322692,0.9401324683821447,69.82110342227612,5.221826330607907e-14
16570,82.85000000000001,0.654418083897651,-0.8574553897640329,-627.6452773376963,105.03410246557299,-522.6111748721232,-4.838992359927067,0.8442,-248.61509334918827,0.9488688608473352,40.03455837490388,5.52897689000789e-14
16580,82.9,0.6185863911785021,-0.6565672063000193,-621.8708318387781,99.28311578414959,-522.5877160546286,-4.838775148653968,0.8442,-159.90568242732593,0.9359158510210076,66.98216946977297,5.3768961882531674e-14
16590,82.95,0.6307473764939736,-0.7509884146640708,-623.8365784134521,101.23495392728276,-522.6016244861694,-4.838903930427494,0.8442,-200.08425852567788,0.964871002289226,43.49280103288025,5.657755383064917e-14
16600,83.0,0.6276517259462202,-0.7512026020780138,-623.330996495039,100.73810201436835,-522.5928944806707,-4.838823097043247,0.8442,-199.16347187296003,0.966445580094755,42.593422108810266,5.743899522766623e-14
16610,83.05,0.6319917143200271,-0.7663938340465445,-623.9976282320821,101.43467014836435,-522.5629580837177,-4.838545908182572,0.8442,-206.39995167608518,0.929586692154679,58.568098085746755,5.667587956440069e-14
16620,83.10000000000001,0.663752739156026,-0.9134553144444612,-629.1310474921737,106.53231463454216,-522.5987328576316,-4.838877156089182,0.8442,-273.13203005903625,0.9494020718528882,49.540372594356526,5.437055852851421e-14
16630,83.15,0.6137669453354702,-0.5731817576583758,-621.085928621496,98.50959472634297,-522.5763338951531,-4.838669758288455,0.8442,-126.34123793261465,0.966993880843628,33.698079849372455,5.1025830886737646e-14
16640,83.2,0.6392227119525276,-0.7041327060186438,-625.1871218885452,102.59524526838067,-522.5918766201646,-4.838813672408931,0.8442,-184.84726602837114,0.9641477186024588,42.34258122046077,5.3696731687108157e-14
16650,83.25,0.635838176704531,-0.7256398969768291,-624.6212781139745,102.05202736107724,-522.5692507528973,-4.838604173637939,0.8442,-192.0050356111618,0.9587955484813419,49.81443351964379,5.076679915061942e-14
16660,83.3,0.659360061455086,-0.8984557445710089,-628.4206775466827,105.8272898635413,-522.5933876831414,-4.838827663732791,0.8442,-265.9520379269564,0.9742318361835752,35.83636480660186,5.2900350503721685e-14
16670,83.35000000000001,0.6173123365346844,-0.6407535765669694,-621.6676856161351,99.07863001381685,-522.5890556023182,-4.838787551873317,0.8442,-153.42369181025782,0.9656142854883889,44.385115067955745,5.1729245095234325e-14
16680,83.4,0.5828030510349725,-0.43248385548225843,-616.1186505465502,93.53988969111309,-522.578760855437,-4.838692230142936,0.8442,-62.30974131421901,0.9462144867994733,53.398099446942425,5.5087651018827076e-14
16690,83.45,0.5976347112364025,-0.5390906859036808,-618.4878810945438,95.9203711534426,-522.5675099411012,-4.838588055010196,0.8442,-108.03040066053998,0.9461806840461562,44.549473844550825,6.046150643794622e-14
16700,83.5,0.6771101388854515,-0.9727633878306021,-631.2873303031845,108.67617729111497,-522.6111530120695,-4.838992157519162,0.8442,-300.2219879327888,0.958853329291136,46.37910273869463,5.555787195944184e-14
16710,83.55,0.6414810320080614,-0.7233117258068898,-625.5291098617416,102.95770563729386,-522.5714042244477,-4.838624113189331,0.8442,-192.93977955554175,0.9428562064482916,62.27407469850949,4.864275291334231e-14
16720,83.60000000000001,0.6387135094659905,-0.6288333996682205,-625.096036322618,102.51351826929147,-522.5825180533266,-4.838727019012283,0.8442,-155.78276386180306,0.9727853940024906,36.28902947956723,4.7137245937414375e-14
16730,83.65,0.6543996877193161,-0.6879543476485679,-627.6309599933106,105.03114987895023,-522.5998101143604,-4.838887130688522,0.8442,-183.55542812432952,0.9778810478979141,35.11608219433271,4.851814346186461e-14
16740,83.7,0.5787056481612749,-0.22862286507438556,-615.4578843844967,92.88225652988461,-522.5756278546121,-4.838663220876038,0.8442,17.2587090578337,0.9656778710403341,43.99064104105233,5.113629432002363e-14
16750,83.75,0.5946423122245671,-0.3462998231036523,-618.036392725471,95.44009111204302,-522.5963016134281,-4.838854644568778,0.8442,-33.06863458751735,0.9693201601329471,35.92169978672821,4.732975893350995e-14
16760,83.8,0.622215785899138,-0.5249769134792923,-622.4734283322804,99.86563363681164,-522.6077946954688,-4.838961061995081,0.8442,-110.57786920011502,0.9564634662749689,42.124655182562776,4.84862702752192e-14
16770,83.85000000000001,0.6118171566299361,-0.5588180750084619,-620.7913624057772,98.19665363910474,-522.5947087666725,-4.838839895987708,0.8442,-120.1967923686005,0.9534763125788575,54.35598197736014,4.797088563016993e-14
16780,83.9,0.6431888376772549,-0.8732636068788115,-625.8275672859531,103.23180844719941,-522.5957588387537,-4.838849618877349,0.8442,-251.04393714874828,0.9683217845714029,40.380709973130536,4.7744826216079607e-14
16790,83.95,0.6550879452297935,-0.9805501057826823,-627.7508224506081,105.14161520938187,-522.6092072412263,-4.838974141122465,0.8442,-296.07530301218173,0.9590960237981923,48.284896140902994,5.09455990962732e-14
16800,84.0,0.6670222502973572,-1.0306949808969752,-629.6614490596568,107.05707117272583,-522.6043778869309,-4.83892942487899,0.8442,-319.18738570177544,0.9684852646377224,38.57369128091897,4.65440810744489e-14
16810,84.05,0.6526878998410083,-0.8745691246234613,-627.3657897455557,104.75640792448183,-522.6093818210738,-4.838975757602536,0.8442,-254.6226848762371,0.9601660198257589,32.96061821529674,4.411586127833906e-14
16820,84.10000000000001,0.5457080025268696,-0.15220362173704616,-610.1424934820776,87.58613440556256,-522.556359076515,-4.838484806264028,0.8442,57.279293366453714,0.9573502698252035,45.61301608042027,4.415370368638627e-14
16830,84.15,0.6237401299547961,-0.5191985124976197,-622.7325782484887,100.11029085774477,-522.622287390744,-4.839095253618,0.8442,-108.85403348288794,0.972134266067278,31.24613361760729,4.614322499511419e-14
16840,84.2,0.5696600337683293,-0.2177739321192903,-613.9929120265489,91.43043541981685,-522.562476606732,-4.838541450062333,0.8442,24.35325769879657,0.9461013505984507,44.99710074997443,4.606676425156556e-14
16850,84.25,0.6073496442847195,-0.45208868418953785,-620.0708776934787,97.47961790769747,-522.5912597857812,-4.838807960979455,0.8442,-77.7870788220417,0.9636957918340109,35.854689735945186,4.630535142020769e-14
16860,84.3,0.6370241001457405,-0.6912696250616339,-624.8262102879306,102.24236807339135,-522.5838422145392,-4.838739279764252,0.8442,-179.19812567021785,0.9585421067295699,49.2849506616925,4.3587858244869425e-14
16870,84.35000000000001,0.6452606446121473,-0.7842023634162143,-626.1542472919252,103.56433346024964,-522.5899138316756,-4.838795498441441,0.8442,-217.53391512599984,0.962688182692572,42.89266608588126,4.6905091543612985e-14
16880,84.4,0.6242953017345535,-0.6860643429486546,-622.7762314798089,100.19939592839583,-522.5768355514131,-4.838674403253825,0.8442,-173.07623212713335,0.9408650115356519,59.86230872256245,4.128799306911725e-14
16890,84.45,0.6315580246725304,-0.6757676140832409,-623.962197860524,101.36506295994113,-522.5971349005829,-4.838862360190582,0.8442,-171.47751812071283,0.9698691216645723,37.256348729329204,4.126761295830009e-14
16900,84.5,0.6353640950521069,-0.6705912157207325,-624.5613697025494,101.97593725586316,-522.5854324466862,-4.838754004135984,0.8442,-170.7240075137777,0.9577391177749162,48.28035295002421,3.953989006676035e-14
16910,84.55,0.6338876246417641,-0.6553994354498918,-624.3322575431974,101.73896375500314,-522.5932937881943,-4.838826794335132,0.8442,-164.41509709496023,0.9540327249666707,47.65458203581673,3.782548592288604e-14
16920,84.60000000000001,0.5882215202869499,-0.2946192068325745,-616.9966076834486,94.40955400605546,-522.5870536773931,-4.838769015531418,0.8442,-11.153519899955384,0.9597681021956526,42.765478741071966,3.683156517771307e-14
16930,84.65,0.6539019192396032,-0.6287090163954616,-627.5585364007491,104.95125803795631,-522.6072783627927,-4.838956281136969,0.8442,-160.65607091182974,0.9676600792865365,37.16485582846338,3.9061237798642867e-14
16940,84.7,0.6461355813339479,-0.6127168872861669,-626.3027028439691,103.70476080409864,-522.5979420398704,-4.838869833702504,0.8442,-152.00207329463402,0.9662035873432141,33.54535880686708,3.274019275678517e-14
16950,84.75,0.6224168806254028,-0.5297923617668756,-622.4853822451779,99.89790934037714,-522.5874729048007,-4.838772897266673,0.8442,-112.49117035574247,0.9726043553020195,32.12620715264892,3.49535634956144e-14
16960,84.8,0.6468631924169017,-0.7753829232160814,-626.4131247695881,103.82154238291272,-522.5915823866753,-4.838810948024771,0.8442,-214.6682808364377,0.9583422507892344,48.16753516766934,3.3845719535856057e-14
16970,84.85000000000001,0.6324701528663117,-0.7627883985866231,-624.0955153822666,101.51145953504303,-522.5840558472236,-4.838741257844663,0.8442,-205.17121654805402,0.9623099879972022,39.14888916298303,3.702503278706886e-14
16980,84.9,0.690509882225276,-1.0944343173304594,-633.4363070377959,110.8268360971568,-522.6094709406391,-4.838976582783695,0.8442,-351.26023677910155,0.9508978657205784,55.27303158374608,3.629401059321313e-14
16990,84.95,0.653709445262738,-0.7980115663779859,-627.4872399641166,104.92036596466944,-522.5668739994471,-4.838582166661547,0.8442,-225.57123385687416,0.9485773950803744,47.67868500352098,2.4894322209067678e-14
17000,85.0,0.6256263280001981,-0.5344092018753779,-623.0047648908493,100.4130256440318,-522.5917392468175,-4.838812400433495,0.8442,-115.30295288200007,0.9482714152370812,56.768612592353435,5.4481055903784356e-15
17010,85.05,0.6251643985628986,-0.5276597301718101,-622.9327084924416,100.33888596934523,-522.5938225230964,-4.8388316900286705,0.8442,-112.5628721651206,0.9735566737445298,32.7897191046098,5.322452775928768e-15
17020,85.10000000000001,0.6474365496619613,-0.7068713220035359,-626.4962635462376,103.91356622074478,-522.5826973254929,-4.838728678939749,0.8442,-188.559617414843,0.9664685146563239,36.51337185126457,9.020177758922544e-15
17030,85.15,0.6499010955743416,-0.7601229721040484,-626.9082779163095,104.30912583968183,-522.5991520766277,-4.838881037746552,0.8442,-209.7958638045102,0.97115927024593,39.220448348080474,5.9580819677934555e-15
17040,85.2,0.5857570544939987,-0.3948557507630709,-616.5960565409753,94.0140072462868,-522.5820492946884,-4.8387226786545225,0.8442,-48.82534835082035,0.9632910345116275,41.165837949086225,6.728537760070878e-15
17050,85.25,0.6194194676773198,-0.5967157943277455,-622.0103276396966,99.41682456220983,-522.5935030774867,-4.838828732198952,0.8442,-137.20490805087613,0.9698797312460199,37.23180998448785,1.2287415582144001e-14
17060,85.3,0.6361324999785973,-0.7567670781999922,-624.6808764603151,102.09926624656487,-522.5816102137502,-4.83871861309028,0.8442,-204.0468624930453,0.9759646073292029,32.505720854447304,1.0019109251294436e-14
17070,85.35000000000001,0.6197431151640188,-0.6521230405091782,-622.0510391492259,99.46876998382503,-522.5822691654008,-4.838724714494452,0.8442,-158.57481101494167,0.9658043524192828,41.45500623046701,1.2381009106920429e-14
17080,85.4,0.6390317153989589,-0.7346501810578114,-625.1547755397505,102.5645903215329,-522.5901852182176,-4.838798011279793,0.8442,-196.4978469127125,0.9387861057510479,71.67866553897531,9.232706160427414e-15
17090,85.45,0.6051678780919312,-0.4902400016977738,-619.7183845206905,97.12944443375495,-522.5889400869355,-4.83878648228644,0.8442,-91.7224832738352,0.9667643070164005,41.547284312155156,1.372417090658524e-14
17100,85.5,0.5741704527964127,-0.30941360404529317,-614.7231848577559,92.15435767382424,-522.5688271839316,-4.83860025170307,0.8442,-12.278994285237463,0.941378520243582,47.6086472808692,1.4406935177980975e-14
17110,85.55,0.6477455521173026,-0.7211340681519867,-626.5602691836554,103.96316111482706,-522.5971080688283,-4.83886211174841,0.8442,-194.13370927800926,0.9546021439321243,53.49128559199995,1.654799923761205e-14
17120,85.60000000000001,0.6431556398223137,-0.6504217479007125,-625.8151179952982,103.22648019148136,-522.5886378038169,-4.838783683368676,0.8442,-165.5075208815771,0.9616999404223101,38.24412484165401,1.4441574083570432e-14
